"","LotFrontage","YearBuilt","LotArea","MoSold","YrSold","SalePrice","TotalBsmtSF","1stFlrSF","Neighborhood","EdwardsSchool","FellowsSchool","MeekerSchool","MitchellSchool","SawyerSchool","NorthwoodSchool","MiddleSchool","HighSchool"
"1195",80,1955,9600,10,2007,144000,1078,1150,"NAmes",5.60480230666997,0.816803428697356,0.955326274654776,5.43177399135164,4.4260111848477,1.61762219999175,4.68542787866557,1.07228222953124
"1196",80,1951,9600,5,2006,135000,1056,1216,"NAmes",5.59680205172135,0.83440174444969,0.966593692123796,5.41343319146875,4.42493340460022,1.63650121663175,4.67491031999304,1.08031303718935
"1197",80,1953,9600,10,2009,167000,1416,1644,"NAmes",5.5401411271154,0.964930528567707,1.05611972285869,5.28002440789167,4.41959936165449,1.77458322121964,4.59995274341824,1.14718238142234
"1198",80,1955,9600,3,2010,153000,1156,1520,"NAmes",5.53232623027248,0.797825343585919,1.02354321553291,5.44699419359129,4.35119592394994,1.64970271609969,4.6166961927308,1.00983299352897
"1199",80,1956,9600,6,2009,128900,1050,1050,"NAmes",5.59558611048698,0.658870497167765,0.950993796037671,5.58829890701953,4.36127355145197,1.50694987329628,4.69979272125225,0.952353287830087
"1200",89,1951,10680,10,2006,137900,2136,2136,"NAmes",5.74310359270823,0.742831331655338,0.806007051453047,5.53466590974086,4.52361329584856,1.46009462374743,4.83546227623164,1.10812117995692
"1201",80,1950,9600,4,2008,119000,1032,1032,"NAmes",5.6839560714127,0.861143615017509,0.886098764894389,5.39976771337787,4.51350488701448,1.59934280030119,4.75826973048797,1.15406395273494
"1202",80,1950,9600,9,2008,141500,572,1337,"NAmes",5.68054640946336,0.868368500916793,0.891330141291753,5.3918035577895,4.51304282222443,1.6075986453705,4.75379506968318,1.15727100691313
"1203",80,1950,9600,9,2009,140000,856,1112,"NAmes",5.67380313737709,0.882787286081793,0.901868489167404,5.37598436265084,4.51217149360605,1.62400737581037,4.74493666771911,1.163798392619
"1204",80,1955,9600,10,2008,165500,992,1661,"NAmes",5.65910225923516,0.731622805693884,0.889840018991306,5.52467776020853,4.4453485006458,1.51478173151862,4.75215478879173,1.04658157208118
"1205",95,1948,11345,7,2007,137000,928,928,"NAmes",5.70636729321787,1.05604190247011,0.935319862022123,5.20794745213441,4.603199863937,1.75001674902781,4.75353148418076,1.31250462538703
"1206",80,1950,9600,7,2009,147000,1113,1113,"NAmes",5.69531719970175,0.867659451657533,0.876355524469866,5.39566519958698,4.52590624145328,1.59679035041236,4.76880140952328,1.16557855061597
"1207",79,1941,9492,4,2007,105000,768,968,"NAmes",5.79288188021409,1.07708189545055,0.862072437328118,5.20896265536688,4.68557978681709,1.7124289170389,4.83870918780478,1.37346475168954
"1208",79,1941,9490,8,2006,133000,806,958,"NAmes",5.79001446920781,1.08402049102382,0.86858486098953,5.20096424135886,4.68564022638514,1.72070205220767,4.83482681474554,1.37720497309566
"1209",79,1942,9480,6,2007,146500,728,888,"NAmes",5.78711654395503,1.09106963298244,0.875217609145544,5.19286128687916,4.6857132816594,1.72908639480157,4.83090127450586,1.38103304735549
"1210",63,1953,7584,6,2008,112900,1036,1036,"NAmes",5.78430646983047,1.09818566377865,0.881832621933883,5.18473370564415,4.68588434969365,1.73746388915934,4.82705956564821,1.38497663461115
"1211",79,1949,9462,7,2006,137000,704,1024,"NAmes",5.7679229317965,0.934681500101989,0.823584616804971,5.34706176775736,4.61310059655984,1.60230486608542,4.83302049708002,1.2556137643704
"1212",82,1954,9888,3,2006,121000,936,936,"NAmes",5.82431573389522,0.825186291926194,0.734412741894847,5.48013827372427,4.62186169640291,1.46404334369819,4.90671143211114,1.21149669831174
"1213",78,1954,7800,3,2010,132000,1268,1268,"NAmes",5.83242997265323,0.810531570308632,0.723206190545505,5.4988708540399,4.62339432361125,1.44465289444151,4.91726339384473,1.20643599484916
"1214",75,1966,11380,1,2010,178000,1080,1128,"NAmes",6.66413320843421,1.03016782579698,0.885782046056866,6.61756797847487,5.13468470437864,0.198459356077059,5.87445419327806,1.71189197939647
"1215",NA,1967,8917,10,2006,119000,1584,1584,"NAmes",6.61452726911552,1.00066064503003,1.01676473882739,6.73155889279081,5.05033370191627,0.138507563655784,5.84560558525202,1.66585373553777
"1216",65,1967,8944,4,2009,124000,1584,1584,"NAmes",6.61490579736756,1.00114135878916,1.01736192470257,6.73220760427128,5.05055921259686,0.13799621167052,5.84605966011033,1.66626294761744
"1217",63,1968,8668,5,2007,126000,1560,1560,"NAmes",6.62902282781267,1.01084432834181,0.997895206232449,6.71700779489911,5.06979774082556,0.132575304683435,5.85686875213412,1.67922321673323
"1218",NA,1966,10050,6,2007,175000,793,1280,"NAmes",6.77129318507256,1.13623496100324,0.901585461665593,6.64545677933078,5.24133256337052,0.19474032940274,5.97888370144773,1.81914993181681
"1219",NA,1965,13700,5,2008,201800,864,902,"NAmes",6.79732115890996,1.16140542256712,0.896221543434102,6.64153344319343,5.27022849995925,0.214095841331954,6.00263803840174,1.8453738811058
"1220",NA,1964,12700,11,2006,172000,1246,1246,"NAmes",6.7916010173357,1.15647803076002,0.907703889989901,6.65260460915523,5.26108777957907,0.198906291988934,5.99893524612438,1.83946133572505
"1221",80,1961,10197,6,2008,163000,1362,1362,"NAmes",6.73748777309252,1.10064349797097,0.767120797016075,6.5116975387129,5.24221692070462,0.32317137794035,5.92743926254427,1.79023943931692
"1222",92,1961,10573,4,2009,187500,1453,1453,"NAmes",6.66981265197885,1.03385786761049,0.857268175389594,6.59130034451941,5.14802504224769,0.224474291752031,5.87580847803255,1.71795726093664
"1223",75,1961,7875,9,2008,139950,1144,1144,"NAmes",6.60464135869959,0.968228416949996,0.73019493937223,6.45838906183804,5.1161481353558,0.357664704803642,5.79478430929858,1.65824304108493
"1224",80,1962,8400,7,2008,174000,1319,1537,"NAmes",6.66531713782955,1.03116675194515,0.70294921683887,6.44262378290325,5.18491415121401,0.377344966957748,5.84951379675826,1.72181259603988
"1225",101,1962,9150,12,2008,165000,1099,1431,"NAmes",6.74917184832541,1.12160026465647,0.659593987611915,6.40551796991656,5.28436075911518,0.4410836291543,5.92303281895936,1.81222246946714
"1226",NA,1963,9500,7,2009,159000,1394,1394,"NAmes",6.74289896882763,1.11667001920162,0.647821709958445,6.39375480071518,5.2810117926069,0.451125708292669,5.91544200466513,1.80714977668663
"1227",100,1961,9600,5,2007,158500,1218,1254,"NAmes",6.73635558072384,1.11163023843545,0.635512661267572,6.38144724198092,5.27753838930689,0.46173457101022,5.90751839174166,1.80191594891234
"1228",85,1961,8500,12,2006,98600,1235,1235,"NAmes",6.70963476981511,1.08409203232877,0.63428566506601,6.37964127043092,5.24971125637825,0.454515059199506,5.88208944065519,1.77445629926616
"1229",70,1958,10150,7,2007,114500,912,912,"NAmes",6.6557018442817,1.04396419763649,0.54591104730224,6.28945723023666,5.21835511558236,0.535861190241351,5.81830782548697,1.73150425780737
"1230",78,1958,11344,7,2007,144000,874,874,"NAmes",6.51742613345006,0.890543401842297,0.627579988408187,6.3385498107666,5.05842241665744,0.4819565227914,5.69488775533607,1.58086447372462
"1231",80,1960,11600,1,2010,154300,1105,1105,"NAmes",6.49824367629201,0.869826170495764,0.640140143265104,6.34422176959533,5.03658827979095,0.480141698099186,5.67762633332536,1.56033767442982
"1232",NA,1970,19900,7,2010,180000,1947,2207,"NAmes",6.99753905171456,1.35995434733065,0.934836923341689,6.66728332145594,5.47791015821887,0.365042757328863,6.19355997542647,2.04693862235577
"1233",88,1966,14200,5,2006,226000,924,1216,"NAmes",6.84635428101097,1.20880089758073,0.833492613559002,6.57849474686473,5.33990043984237,0.312253976511096,6.03926663516559,1.8972741980427
"1234",80,1966,14695,7,2009,256000,1562,1567,"NAmes",6.85300822586229,1.21539273917659,0.841985403826546,6.58682044096948,5.34473586441808,0.308661066995698,6.04671017038325,1.90361719600583
"1235",85,1965,13600,10,2009,205000,768,1186,"NAmes",6.86300515944139,1.22534841703564,0.854272388042311,6.59882349662253,5.35214942298785,0.304199475787255,6.05781786533687,1.91320260916949
"1236",100,1968,13000,6,2009,193500,896,1182,"NAmes",6.88963749143485,1.25567332480463,0.774010939862119,6.51244910964306,5.40428628784754,0.410285422396898,6.07033134140648,1.94624066258412
"1237",137,1966,16492,6,2010,190000,1517,1888,"NAmes",6.88069510870837,1.25372939084763,0.70521933613692,6.44005074199511,5.41471231305179,0.477132839581378,6.05166540803042,1.94437469459732
"1238",120,1968,13560,7,2009,110000,1392,1392,"NAmes",6.78956761443488,1.19212894687406,0.521164936058966,6.25834291064047,5.36880266920448,0.614935541820425,5.94039674087967,1.87670261906104
"1239",90,1966,14670,8,2008,227000,1104,1104,"NAmes",6.7334339570286,1.11115901491768,0.618882517498059,6.3648141904363,5.27913832448665,0.478350285777475,5.90238986605642,1.80107579355451
"1240",NA,1965,18450,8,2007,129000,1021,1465,"NAmes",6.75675932252915,1.1305715528389,0.651618660674412,6.39739642982002,5.29470265559928,0.452865551215876,5.92901278454583,1.82105854462827
"1241",NA,1920,12513,6,2009,104900,715,1281,"NAmes",6.39469057177352,0.78158209082018,0.57927860771242,6.24239736349295,4.95786933425917,0.597742635145184,5.56465466568721,1.46824218123275
"1242",NA,1955,7390,7,2008,135000,1098,1098,"NAmes",6.39172262036969,0.901004674955977,0.28298192728163,5.93534927064525,5.04717367634481,0.88371635493531,5.51763815136708,1.54243190136233
"1243",75,1954,9000,6,2006,118000,936,1128,"NAmes",6.31932360894423,0.824133417745128,0.348945402098134,5.94511394006195,4.96944505243196,0.88515437437279,5.44985511233414,1.46458831289634
"1244",71,1963,9204,8,2008,124000,1144,1144,"NAmes",6.23109783985958,0.723752723751958,0.443787053889389,5.97047139311533,4.87079003750392,0.885636350882129,5.36920656665318,1.36562796696017
"1245",174,1918,25419,3,2006,235000,1360,1360,"NAmes",6.14882247063998,0.64082309179792,0.521374226606916,5.97679942649697,4.78438817240103,0.911559163757873,5.29151616345212,1.27923020193911
"1246",73,1957,8760,9,2007,141000,936,936,"NAmes",6.36535955760108,0.779146165339195,0.500649053695388,6.14774431492375,4.95553866859974,0.689390374540197,5.52289926148237,1.45644977082916
"1247",73,1956,8760,6,2009,150000,1169,1144,"NAmes",6.36069043771,0.777646095457596,0.494241068728316,6.13832166067253,4.95351366054629,0.699048002611516,5.51708651755531,1.45371887833221
"1248",109,1963,9723,10,2006,135000,1008,1008,"NAmes",6.34355329023589,0.800370188796979,0.412357808285457,6.04023390260884,4.96539545550075,0.792051866707923,5.48655622806673,1.46077144391885
"1249",65,1956,6860,12,2007,131000,1008,1008,"NAmes",6.34321977796869,0.799201422943415,0.414248582986051,6.04203975230973,4.9645009147314,0.790470472529603,5.48649843126413,1.45992312346334
"1250",60,1963,8250,7,2007,142100,1053,1053,"NAmes",6.36313326887148,0.751117809243249,0.586295471684396,6.2325626667039,4.92783534828482,0.616602994107153,5.53330998150143,1.43725084892227
"1251",70,1962,7728,5,2006,132500,1106,1190,"NAmes",6.36441459258086,0.75254610201719,0.585216308729223,6.23220027293698,4.92928065042899,0.61645471590948,5.53446966812247,1.43864202250718
"1252",70,1962,7763,10,2008,140000,931,1283,"NAmes",6.38669515266989,0.777370828269462,0.566886208227617,6.22608000758943,4.95436373863437,0.614342476279786,5.55466549362536,1.46282588484009
"1253",70,1958,8267,3,2010,135000,1604,1604,"NAmes",6.49053265866656,0.88810193447266,0.510448311042854,6.21790759287601,5.06540216061404,0.600431381450458,5.65181483862806,1.57217684695352
"1254",70,2003,8197,2,2010,214000,1480,1480,"NAmes",6.45028497296017,0.878609286162039,0.422980470351829,6.11667719458846,5.05330620359149,0.702276727042345,5.59905591207073,1.55192246995253
"1255",70,1958,8176,8,2007,139000,1056,1056,"NAmes",6.44976132784509,0.880388186518326,0.416878370692898,6.11045535761276,5.05461587606549,0.708338509751092,5.59766802853567,1.55287146017146
"1256",70,1959,8163,3,2006,143000,1144,1144,"NAmes",6.4494457016318,0.881647142563075,0.412750341050853,6.10625920855118,5.05553897801014,0.712426325199862,5.59676819183886,1.55356128737802
"1257",NA,1959,8050,5,2010,136000,1143,1143,"NAmes",6.42422804679397,0.904942537816928,0.312973275443256,5.99212144977904,5.06359948503529,0.825608270844218,5.55660100664566,1.55832183876443
"1258",70,1959,10552,4,2010,165500,1398,1700,"NAmes",6.39082485931045,0.856825478577706,0.363141537392188,6.02212350140197,5.01988006179701,0.800324827394727,5.52900175815881,1.51489640399246
"1259",74,1957,8856,5,2008,136500,1176,1176,"NAmes",6.37268073639671,0.790298575674584,0.486420948386743,6.13773477001507,4.96616396638616,0.69644698110409,5.52838885815965,1.46630545900521
"1260",70,1957,8400,6,2009,156500,1478,1478,"NAmes",6.37982525356578,0.792485963062408,0.496960413471048,6.15263591815686,4.96912980839729,0.681231902691392,5.53734853355954,1.47039373177617
"1261",70,1957,8400,6,2010,145000,1314,1314,"NAmes",6.42119586428064,0.812291313323402,0.553606630693282,6.23030811177217,4.98916260335969,0.601031614863003,5.58796540122736,1.49785334402026
"1262",70,1957,8400,3,2006,132000,1179,1364,"NAmes",6.42878439588032,0.81662187148581,0.564748981031212,6.24465361229365,4.99285790647852,0.586258417692938,5.59726302214172,1.50320185600682
"1263",73,1959,8760,4,2010,148000,1194,1194,"NAmes",6.51963775387972,0.957950153058921,0.374085133189149,6.09758267450057,5.1313747089294,0.718291418206221,5.66222805510863,1.6288482207792
"1264",82,1959,9840,6,2008,185000,1248,1440,"NAmes",6.49539693238713,0.897101895829525,0.493968285768311,6.20391506759776,5.0746149284823,0.61353307561362,5.65439730696955,1.57993437373736
"1265",76,1958,9120,11,2008,163000,1261,1261,"NAmes",6.49892306811696,0.898901464380293,0.499656157820853,6.21061456889568,5.07633861111828,0.60672970097314,5.65870552703467,1.5823001088149
"1266",NA,1959,12160,5,2010,142000,1188,1188,"NAmes",6.6474453805376,1.0986985917215,0.332662480478255,6.07849503734737,5.27080302870209,0.755002558570406,5.780990003795,1.76725667852647
"1267",NA,1960,12285,8,2009,176000,1329,1329,"NAmes",6.64435902345908,1.09802852877877,0.325953607292513,6.07180982465331,5.26952228321029,0.761260894245175,5.77714232683222,1.76574382604467
"1268",75,1958,9750,4,2007,157900,1442,1442,"NAmes",6.61279962465933,1.064468735663,0.328312596617282,6.07325877323641,5.2360181241224,0.753090001773764,5.74735555650498,1.73233447379817
"1269",66,1959,9240,6,2009,149500,988,988,"NAmes",6.53649896359916,0.971863319109313,0.37885816206606,6.1073918286272,5.14609847221802,0.708985326675379,5.67962469706358,1.64403687908405
"1270",80,1954,9250,7,2007,139400,1056,1056,"NAmes",6.4113782717454,0.92729141801938,0.257093211900366,5.92268640513962,5.07135384560859,0.894506141772149,5.5346512839015,1.56689408682797
"1271",80,1958,9600,4,2009,139000,1240,1632,"NAmes",6.73364934713669,1.13999040718323,0.487938589908481,6.23158924468047,5.31726959176902,0.619783496743839,5.88382722340936,1.82322269416733
"1272",66,1958,12400,6,2009,155000,1215,1215,"NAmes",6.75322358181827,1.18153653500938,0.424072475700386,6.16026617992019,5.35839588332203,0.702710560598531,5.89252377390511,1.85861769039982
"1273",73,1960,9300,4,2010,167500,1268,1264,"NAmes",6.76922603785791,1.23029002060792,0.350253937985104,6.06876355239105,5.40164124900649,0.805594908522684,5.8953305799158,1.89756188449128
"1274",87,1959,10725,5,2010,108538,1206,1206,"NAmes",6.67408756835903,1.09403741017611,0.427117291321911,6.17301489195526,5.27130074076863,0.662621366283551,5.81930699227117,1.77285317942953
"1275",80,1960,11600,4,2006,145250,1383,1383,"NAmes",6.84160524274347,1.2781284878809,0.444576431999057,6.15070991650198,5.45452223448393,0.753845714049307,5.97495741881957,1.95368687794285
"1276",90,1957,11988,5,2007,150000,1244,1244,"NAmes",6.79005085760296,1.25181921647081,0.359927945136644,6.06987079125257,5.4232625580552,0.813435465441844,5.91525158584411,1.91917741243895
"1277",90,1958,13200,5,2008,166800,1395,1570,"NAmes",6.78169693849325,1.23861286479252,0.365567777977072,6.08169355080708,5.41104750489525,0.797344744462331,5.90890007384357,1.90734942678178
"1278",70,1960,9100,6,2007,120000,1144,1144,"NAmes",6.96496672273107,1.39051747277086,0.549016414403564,6.21208305192038,5.56803888102013,0.765901821679412,6.09989874371124,2.07017852860306
"1279",NA,1958,9610,12,2006,162000,1121,1336,"NAmes",6.82702386711807,1.29174806022832,0.376352076094556,6.06744017228322,5.46295464931674,0.833345470700099,5.95003041820536,1.95873210521643
"1280",80,1957,9736,4,2007,174850,1331,1721,"NAmes",6.82745089031117,1.30603985991813,0.352906113623417,6.03147506025233,5.47375679164245,0.871080935246647,5.94569365994406,1.96878495731655
"1281",70,1956,8750,11,2009,120000,1202,1202,"NAmes",6.59928337579688,1.09950895923067,0.212825359376863,5.95870230536574,5.25571961350394,0.869522686879781,5.71887517870783,1.75053280641946
"1282",72,1956,9000,5,2008,139000,1196,1196,"NAmes",6.55300038831393,1.0942145417893,0.131925856427027,5.87476448481211,5.23260737406986,0.948616516221229,5.66343278922417,1.72954716970763
"1283",125,1956,10000,2,2006,148000,1058,1370,"NAmes",6.4732014338111,1.01010541256961,0.177332782720238,5.88298510212707,5.14738206243908,0.933174871179676,5.58827710277856,1.64414689082536
"1284",70,1955,8750,7,2009,153000,1382,1382,"NAmes",6.47985612973926,1.00927798339289,0.186504733663511,5.89685538054737,5.15007533225436,0.919424343311001,5.59652394263897,1.6463028814341
"1285",80,1959,10032,6,2010,159500,1244,1580,"NAmes",6.67005100724935,1.14633391700805,0.27701584053345,6.01845101998006,5.31209140274357,0.823773417194298,5.79431769660468,1.80703371555415
"1286",69,1957,14850,5,2006,141000,1092,1092,"NAmes",6.74104525615053,1.22463710851215,0.291033014672276,6.00847129920601,5.38949484417696,0.857684165622866,5.86051275361482,1.88430439213553
"1287",80,1957,11900,6,2008,166000,1392,1392,"NAmes",6.7671055735327,1.24448705535907,0.316800430780626,6.02667655157949,5.41159640642743,0.84888868947721,5.88770913458733,1.90660124876443
"1288",72,1957,9770,4,2007,116000,922,922,"NAmes",6.70907113436718,1.20883820074886,0.245415574746721,5.9677313725784,5.36785276296811,0.888993460912922,5.82467883693803,1.86260634158377
"1289",80,1956,10400,11,2009,144000,1200,1200,"NAmes",6.62959481528813,1.11902262660705,0.239200518269762,5.98441911660985,5.27976037513489,0.849077274664438,5.75122279244486,1.7744698200594
"1290",72,1956,10152,5,2006,153000,1124,1124,"NAmes",6.6235187913824,1.14221722595249,0.177960929749162,5.92121002047449,5.29213224093553,0.913525732063876,5.7369577012547,1.78753528069278
"1291",72,1956,10152,6,2007,135000,1048,1048,"NAmes",6.64311274291892,1.16440871281032,0.178678836548976,5.91681338502358,5.31387977660711,0.92281347141854,5.75506423391482,1.80938007636279
"1292",72,1957,10011,5,2006,134450,1070,1236,"NAmes",6.76586920988588,1.29032822602956,0.247935295755382,5.91812878706312,5.4419144045923,0.962006890243341,5.87228952287438,1.93738872611662
"1293",75,1958,9464,6,2008,136000,1080,1080,"NAmes",6.7273955626444,1.29881035961872,0.18279444852469,5.82052791001524,5.43035743129976,1.04921032687827,5.82299210975668,1.92962819649134
"1294",75,1956,10425,4,2008,133000,1104,1104,"NAmes",6.66777424542788,1.21529451264304,0.150820832325155,5.86504103489651,5.35496065492977,0.983490665706777,5.7717877913916,1.85214887685946
"1295",60,1956,8382,2,2010,108000,832,832,"NAmes",6.65012798113816,1.19534135815622,0.143173629678062,5.86898715404831,5.33538955883105,0.974486993865956,5.75545167955214,1.83243257690458
"1296",NA,1970,12155,3,2007,163500,1657,1657,"NAmes",6.87477548170291,1.4217006533134,0.330882169264768,5.87909521318159,5.56764703449238,1.05299521465652,5.97111755455332,2.06429852207308
"1297",70,1955,12198,6,2007,130000,1204,1411,"NAmes",6.78352462152963,1.30383012747956,0.266122023505253,5.9286285388445,5.45736999189475,0.958375434024714,5.89047667056271,1.95263085952687
"1298",75,1955,10050,8,2007,129500,1216,1216,"NAmes",6.21278727889609,0.734161731218251,0.426633128690865,5.9225848652972,4.86690884824615,0.933361119274615,5.34478116214339,1.36292722285523
"1299",120,1962,19296,5,2009,176000,1362,1382,"NAmes",NA,NA,NA,NA,NA,NA,NA,NA
"1300",NA,1979,7032,12,2006,135960,943,943,"NAmes",6.27963069993986,0.812707417599367,0.348756341263885,5.8978086327583,4.94321049228254,0.937434713801688,5.4052035204919,1.43996256035407
"1301",60,1953,11556,7,2007,142000,864,1154,"NAmes",6.32938393572788,0.911157477410834,0.250731143720385,5.81432648597799,5.02018689454019,1.00765379533595,5.44120759871495,1.5216584515317
"1302",60,1952,11556,5,2008,116000,720,882,"NAmes",6.29176987495499,0.931354003416646,0.259170006968015,5.73171050076879,5.00746258082421,1.09205919519633,5.39378165150894,1.51722756464778
"1303",70,1954,8092,6,2006,156000,1050,1050,"NAmes",6.2128731773216,0.824279144997991,0.354972632607098,5.78526797634708,4.91013911997912,1.05670622848426,5.32536384617438,1.41555657688314
"1304",70,1958,8078,12,2007,128600,1560,1560,"NAmes",6.21435247509895,0.823501534027537,0.354560128246675,5.78825901991524,4.91070219151446,1.05359705498218,5.32720342052476,1.41580171139038
"1305",74,1954,8532,10,2009,153000,1297,1297,"NAmes",6.21872379225985,0.821155128026132,0.35356662239167,5.79725353092328,4.91232106880754,1.04426878982697,5.33266125161241,1.41649520946826
"1306",60,1952,10950,4,2007,125000,948,948,"NAmes",6.41076280654087,1.0613215543047,0.136527503163786,5.69884889792234,5.13943721725817,1.11690492346478,5.50374180671507,1.65090275206714
"1307",60,1952,10950,5,2010,135000,864,1064,"NAmes",6.40812217670951,1.06284224775361,0.139839762648534,5.69287855921025,5.1385784109565,1.12286398078533,5.50041475935635,1.65076720290511
"1308",76,1958,9482,12,2009,135000,1866,1866,"NAmes",6.34207381131175,0.987068066797183,0.205424295544468,5.71622940175424,5.06369993630518,1.10184797121853,5.44004045447768,1.57433003663993
"1309",102,1953,9373,5,2008,137500,1152,1152,"NAmes",6.29452969986261,0.949212182677245,0.253118606777903,5.70950976209246,5.01724637190482,1.11309385505078,5.39341871711892,1.52954777794439
"1310",NA,1953,12774,7,2008,130000,984,950,"NAmes",6.29876580831043,0.946174211442504,0.249955000563282,5.71927113229207,5.01850472561778,1.1031427332321,5.39881618732535,1.52956552163339
"1311",119,1955,10895,6,2010,122500,972,972,"NAmes",6.34684322091869,0.920809429620593,0.239705088243478,5.82520726739365,5.03474240201787,0.995120558946533,5.45944055083206,1.53527305626806
"1312",95,1957,14250,9,2008,180000,998,1790,"NAmes",6.12954895135341,0.761988356583246,0.435359303584684,5.77252095976498,4.82948537771076,1.09215854888984,5.24348187539466,1.33782283263046
"1313",75,1954,11310,6,2006,140000,1367,1375,"NAmes",6.18002616592571,0.832389860181945,0.374070380536749,5.7346010321227,4.89280350416023,1.11141903708804,5.28670910647582,1.40454160167604
"1314",53,1954,8128,2,2009,131000,1062,1062,"NAmes",6.15498718925929,0.859708758954704,0.391781237514417,5.67158680414906,4.88759687301291,1.17562840180882,5.25384926682225,1.40884393219354
"1315",79,1953,10634,11,2009,123000,608,1319,"NAmes",6.06371594053015,0.884289081927029,0.4906107206001,5.55916641090366,4.832332070476,1.30357787569073,5.15018379026854,1.37864546175747
"1316",66,1952,12778,1,2006,139500,1008,1008,"NAmes",6.24300230401849,0.970402287707154,0.309088717730925,5.62007030596637,4.99313822406988,1.20623378946505,5.33172321366786,1.51939717095202
"1317",70,1958,13587,4,2010,119000,988,988,"NAmes",6.19994377699435,1.01505160669929,0.379494789964891,5.51948889450981,4.98187834597601,1.30936513186455,5.2767171408091,1.52820419692774
"1318",67,1951,13070,10,2009,126000,631,1112,"NAmes",6.19275196539254,1.023530871545,0.392964761723146,5.50233755246552,4.98018184993566,1.32696656379247,5.26748921865741,1.53041308735908
"1319",68,1953,7942,6,2007,136000,1040,1040,"NAmes",6.17060299023378,0.862949318621488,0.376643282197674,5.68364635352637,4.89952457826724,1.16060340335338,5.27056784663889,1.41844172727317
"1320",68,1953,7922,1,2010,109000,1057,1057,"NAmes",6.17211180763226,0.861628482714789,0.375348812665109,5.6869774430853,4.89998570493646,1.15716034038865,5.27248181635553,1.41836952289355
"1321",60,1951,7350,6,2008,139000,952,952,"NAmes",6.36729441933704,1.09106576649866,0.209167508374834,5.59900295692607,5.12609276108065,1.21679628791493,5.44879329716483,1.65169165012849
"1322",75,1951,10170,6,2006,155000,216,1575,"NAmes",6.20412608402653,1.03437292160479,0.385149151878011,5.49943485016336,4.99255213076835,1.327985240173,5.27812016243723,1.54272098136045
"1323",57,1953,7677,4,2008,110000,773,773,"NAmes",6.21130484794237,1.02598414841015,0.371398357155308,5.51659539339956,4.99424458084071,1.31039820084223,5.28732968050254,1.54053031392473
"1324",66,1953,8923,5,2007,134500,1008,1008,"NAmes",6.25055594107394,0.985202894203461,0.30456945085494,5.6087038487877,5.00440864224407,1.21608740513495,5.33748863108875,1.5322339146737
"1325",71,1956,8540,6,2007,127000,925,925,"NAmes",6.60707628740187,1.34582725002565,0.233622639005784,5.54245727766432,5.38913089664966,1.30197916237235,5.67266251478625,1.91725062903898
"1326",55,1956,7700,9,2006,127000,301,1145,"NAmes",6.59903575954993,1.34478640216649,0.239286646515436,5.53276477128701,5.38381810388263,1.31007545916757,5.66372607056679,1.9135174636661
"1327",60,1955,7134,2,2007,130000,384,1360,"NAmes",6.56309072092682,1.38228088773081,0.329457229389253,5.4304357487933,5.3783746053894,1.40744313105178,5.61658013816654,1.92569574410836
"1328",60,1955,10434,11,2009,115000,1005,1005,"NAmes",6.56049216476612,1.38477730769282,0.335634120565587,5.4236388988534,5.37781590545699,1.41388765913726,5.61324894030115,1.92643953972133
"1329",55,1955,7150,8,2007,115000,1190,1040,"NAmes",6.55546990916113,1.38201050486186,0.336592952231486,5.42129556923258,5.37340671062672,1.41529084950218,5.60811320858793,1.92262671845288
"1330",65,1956,11050,7,2006,133500,1005,1005,"NAmes",6.48626471869041,1.29230775027386,0.283738095495442,5.46227816568782,5.29005300259226,1.36208934356102,5.54625070500967,1.83437220453769
"1331",80,1955,13600,11,2006,125000,1056,1056,"NAmes",6.46098376570442,1.28857406119236,0.308806196562462,5.43745694897094,5.27203991272416,1.38438082607173,5.51875267136147,1.82185255678801
"1332",65,1920,7898,4,2010,105000,576,985,"NAmes",6.3286081149169,1.148001528406,0.312676174759827,5.47840759838995,5.12483616349913,1.33764624050057,5.39586814991243,1.67267717875948
"1333",85,1951,15428,6,2006,142000,884,884,"NAmes",6.34640149026545,1.13035321102232,0.271860307553557,5.52099916504989,5.12938214750033,1.29486307812095,5.41852960119032,1.66853886309702
"1334",118,1941,21299,12,2006,167000,929,2039,"NAmes",6.4137409930718,1.07842042475335,0.138014558237168,5.67719177532388,5.14919557166756,1.13867074529113,5.50374893887372,1.66313432884589
"1335",60,1955,7200,4,2010,107500,0,827,"NAmes",6.62365010752113,1.43908615932784,0.357066806037765,5.42659356321063,5.44157883857676,1.42536161367483,5.6746067874487,1.98766324733712
"1336",70,1955,8400,3,2007,116900,923,925,"NAmes",6.5887467902797,1.40691958561126,0.340921093306693,5.42780866503408,5.40543728690752,1.41565284186983,5.64104615713381,1.95238435171064
"1337",70,1956,13300,6,2007,132000,928,928,"NAmes",6.57812955862204,1.39060862941933,0.327057481376059,5.43761570109645,5.39154887191598,1.40323147441945,5.63197291912529,1.93711687818587
"1338",70,1956,13300,6,2006,159000,1015,1384,"NAmes",6.61267121973118,1.36188135413726,0.252805046480179,5.52600304220224,5.39990692959228,1.32028824177916,5.67603285652731,1.93031317313288
"1339",71,1957,8838,10,2008,100000,0,1764,"NAmes",6.616788237192,1.35889814237176,0.244827312404649,5.53630970715082,5.40100075789434,1.31068078731413,5.68126115491956,1.9298120131706
